User_ID,Heart_Rate
47,153
47,150
47,149
47,143
47,144
47,152
47,144
47,147
47,152
47,152
47,154
48,138
48,147
48,141
48,142
48,130
48,143
48,147
48,156
48,149
48,152
48,144
48,135
48,147
48,136
48,153
48,137
48,142
48,137
48,142
48,141
48,147
48,151
48,149
48,140
48,138
48,124
48,122
48,146
48,128
48,150
48,161
48,138
48,148
48,146
48,151
48,152
48,143
48,156
48,141
48,149
48,128
48,154
48,130
48,153
48,144
48,144
48,127
48,148
48,144
48,146
48,145
48,150
48,141
48,141
48,143
48,148
48,137
48,140
48,149
48,152
48,139
48,148
48,121
48,134
48,141
48,141
48,144
48,152
48,136
48,145
48,138
48,138
48,140
48,141
48,147
48,134
48,141
48,138
48,156
48,147
48,139
48,138
48,137
48,122
48,135
48,144
48,136
48,136
48,143
48,134
48,154
49,160
49,155
49,150
49,155
49,149
49,163
49,148
49,155
49,152
49,156
49,156
49,156
49,156
49,152
49,153
49,152
49,159
49,154
49,154
49,157
49,155
49,146
49,159
49,150
49,158
49,151
49,146
49,150
49,157
49,152
49,155
49,144
49,157
49,150
49,154
49,150
49,156
49,148
49,157
49,157
49,150
49,155
49,150
49,152
49,162
49,156
49,153
49,161
49,157
49,155
49,152
49,149
49,154
49,159
49,161
49,156
49,157
49,158
49,150
49,155
49,160
49,156
49,153
49,157
49,155
49,154
50,130
50,108
50,164
50,149
50,140
50,165
50,115
50,153
50,153
50,151
50,131
50,129
50,162
50,154
50,146
50,154
50,136
50,138
50,129
50,160
50,145
50,151
50,137
50,146
50,124
50,126
50,155
50,146
50,145
50,136
50,116
50,157
50,163
50,137
50,154
50,169
50,154
50,150
50,156
50,129
50,141
50,132
50,150
50,140
50,124
50,142
50,133
50,154
50,117
50,132
50,161
50,112
50,144
50,153
50,123
50,146
50,120
50,151
50,129
50,151
50,139
50,141
50,129
50,143
50,158
50,152
50,144
50,144
50,138
50,118
50,142
50,144
50,138
50,136
50,153
50,132
50,132
50,131
50,139
50,134
50,135
50,134
50,154
50,110
50,146
50,144
50,145
50,149
50,112
50,150
50,129
50,149
50,124
50,142
50,136
50,143
50,157
50,133
50,118
50,140
50,139
50,139
50,150
50,120
50,142
50,149
50,139
50,120
51,172
51,167
51,162
51,155
51,144
51,161
51,156
51,155
51,163
51,166
51,171
51,162
51,169
51,155
51,156
51,167
51,154
51,158
51,170
51,160
51,166
51,164
51,164
51,177
51,163
51,165
51,152
51,170
51,169
51,156
51,144
51,156
51,152
51,160
51,172
51,159
51,158
51,170
51,150
51,174
51,151
51,161
51,152
51,162
51,168
51,153
51,169
51,163
51,161
51,161
51,157
51,158
51,174
51,162
51,148
51,169
51,179
51,167
51,154
51,163
51,156
51,157
51,145
51,167
51,163
51,157
51,167
51,167
51,159
51,156
51,158
51,159
51,141
51,173
51,160
51,148
52,161
52,156
52,155
52,160
52,152
52,156
52,158
52,160
52,160
52,157
52,157
52,164
52,160
52,166
52,158
52,155
52,154
52,158
52,152
52,159
52,161
52,159
52,161
52,160
52,158
52,155
52,158
52,162
52,154
52,162
52,150
52,153
52,164
52,155
52,154
52,151
52,159
52,165
52,160
52,160
52,143
52,154
52,151
52,153
52,153
52,155
52,155
52,157
52,163
52,153
52,162
52,158
52,155
52,164
52,160
52,163
52,160
52,140
52,154
52,155
52,157
52,159
52,161
52,152
52,150
52,158
52,159
52,154
52,164
52,160
52,153
52,152
52,156
52,164
52,161
52,154
52,151
52,157
52,152
52,158
52,161
52,160
52,160
52,156
52,162
52,153
53,141
53,165
53,127
53,145
53,135
53,97
53,129
53,139
53,116
53,117
53,133
53,100
53,121
53,117
53,155
53,131
53,119
53,143
53,128
53,116
53,130
53,124
53,137
53,146
53,149
53,113
53,138
53,128
53,143
53,117
53,125
53,132
53,153
53,155
53,132
53,144
53,137
53,130
53,129
53,125
53,115
53,128
53,135
53,147
53,87
53,139
53,118
53,109
53,156
53,137
53,138
53,123
53,144
53,132
53,127
53,139
53,132
53,144
53,128
53,131
53,138
53,115
53,137
53,123
53,117
53,126
53,127
53,121
53,134
53,115
53,134
53,119
53,154
54,154
54,150
54,149
54,152
54,147
54,144
54,157
54,155
54,153
54,145
54,137
54,145
54,156
54,142
54,151
54,158
54,149
54,144
54,141
54,152
54,141
54,135
54,156
54,152
54,150
54,141
54,153
54,152
54,143
54,141
54,147
54,145
54,149
54,150
54,144
54,152
54,146
54,155
54,153
54,155
54,148
54,152
54,152
54,154
54,142
54,153
54,149
54,150
54,136
54,139
54,142
54,163
54,148
54,148
54,154
54,148
54,143
54,152
54,156
54,142
54,143
54,151
54,150
54,150
54,131
54,144
54,152
54,149
54,161
54,144
54,158
54,150
54,152
54,154
54,158
54,157
54,149
54,141
54,149
55,143
55,134
55,143
55,141
55,142
55,121
55,136
55,154
55,142
55,140
55,131
55,136
55,139
55,148
55,125
55,130
55,131
55,119
55,131
55,138
55,145
55,125
55,131
55,136
55,124
55,141
55,137
55,148
55,120
55,140
55,131
55,130
55,137
55,123
55,134
55,140
55,124
55,138
55,116
55,141
55,124
55,128
55,134
55,119
55,138
55,136
55,144
55,134
55,121
55,144
55,139
55,132
55,143
55,117
55,128
55,119
55,121
55,135
55,128
55,132
55,132
55,138
55,144
55,124
55,147
55,123
55,135
55,147
55,144
55,129
55,117
55,137
55,156
55,139
55,126
56,130
56,123
56,114
56,132
56,113
56,115
56,130
56,139
56,155
56,125
56,140
56,148
56,144
56,129
56,148
56,132
56,106
56,131
56,140
56,141
56,106
56,137
56,131
56,122
56,132
56,133
56,124
56,141
56,124
56,117
56,113
56,142
56,134
56,121
56,127
56,105
56,112
56,154
56,154
56,141
56,140
56,149
56,153
56,106
56,115
56,127
56,135
56,127
56,133
56,126
56,140
56,123
56,138
56,137
56,123
56,159
56,109
56,127
56,142
56,134
56,143
56,116
56,123
56,121
56,134
56,132
56,108
56,142
56,134
56,137
56,136
56,135
56,134
56,123
56,122
56,138
56,137
56,135
56,138
56,111
56,128
56,123
56,138
56,127
56,129
56,126
56,150
56,130
56,127
56,106
56,114
56,104
56,140
56,117
56,136
56,125
56,125
56,121
56,127
56,121
56,124
56,135
56,115
56,136
56,108
56,132
56,129
57,140
57,141
57,140
57,134
57,151
57,145
57,95
57,136
57,131
57,140
57,141
57,128
57,146
57,117
57,122
57,135
57,121
57,106
57,143
57,150
57,119
57,158
57,121
57,136
57,145
57,154
57,133
57,137
57,149
57,133
57,136
57,127
57,123
57,142
57,149
57,135
57,141
57,146
57,126
57,125
57,137
57,135
57,129
57,161
57,155
57,147
57,140
57,144
57,151
57,128
57,153
57,133
57,128
57,138
57,138
57,125
57,121
57,134
57,144
57,145
57,152
57,144
57,144
57,135
58,138
58,167
58,143
58,134
58,162
58,143
58,160
58,146
58,157
58,136
58,146
58,130
58,151
58,159
58,146
58,138
58,143
58,143
58,108
58,137
58,148
58,150
58,126
58,151
58,152
58,140
58,128
58,136
58,130
58,131
58,152
58,147
58,149
58,149
58,124
58,150
58,130
58,145
58,103
58,156
58,142
58,146
58,140
58,120
58,128
58,164
58,159
58,125
58,148
58,156
58,122
58,138
58,132
58,115
58,125
58,157
58,112
58,144
58,123
58,132
58,158
58,127
58,133
58,116
58,137
58,114
58,104
58,122
58,174
58,152
58,139
58,136
58,135
58,126
58,136
58,140
58,128
58,150
58,127
58,126
58,148
58,132
58,142
58,147
58,112
58,132
58,131
58,167
58,157
58,137
58,142
58,137
58,133
58,147
58,146
58,160
58,145
58,142
58,125
58,143
58,134
58,131
58,156
58,153
58,150
58,136
58,138
58,143
58,137
59,128
59,136
59,149
59,109
59,119
59,124
59,146
59,122
59,125
59,128
59,135
59,139
59,130
59,116
59,139
59,128
59,105
59,118
59,139
59,121
59,135
59,148
59,92
59,158
59,117
59,113
59,117
59,116
59,111
59,126
59,130
59,127
59,133
59,112
59,132
59,122
59,153
59,116
59,127
59,144
59,115
59,141
59,132
59,136
59,102
59,118
59,127
59,123
59,145
59,120
59,144
59,118
59,115
59,112
59,130
59,125
59,123
59,115
59,119
59,131
59,125
59,101
59,132
59,118
59,156
59,93
59,165
59,111
59,120
59,134
59,87
59,151
59,126
59,113
59,156
59,131
60,143
60,122
60,135
60,141
60,128
60,141
60,121
60,138
60,130
60,122
60,117
60,128
60,126
60,133
60,138
60,126
60,147
60,134
60,140
60,138
60,134
60,145
60,130
60,141
60,153
60,150
60,140
60,150
60,116
60,121
60,142
60,136
60,125
60,132
60,126
60,139
60,149
60,113
60,141
60,115
60,132
60,142
60,129
60,135
60,144
60,121
60,129
60,142
60,136
60,148
60,137
60,137
60,130
60,121
60,125
60,115
60,145
60,140
60,130
60,144
60,133
60,109
60,116
60,149
60,142
60,135
60,132
60,131
60,136
60,110
60,137
60,135
60,134
60,136
60,125
60,140
60,136
60,141
60,134
60,121
60,137
61,142
61,146
61,145
61,142
61,144
61,144
61,137
61,142
61,140
61,150
61,143
61,145
61,146
61,139
61,141
61,131
61,147
61,144
61,152
61,142
61,147
61,142
61,140
61,142
61,146
61,136
61,143
61,148
61,150
61,150
61,148
61,144
61,150
61,145
61,147
61,146
61,138
61,143
61,139
61,146
61,144
61,144
61,148
61,149
61,141
61,139
61,136
61,152
61,143
61,142
61,147
61,149
61,145
61,144
61,142
61,141
61,146
61,149
61,140
61,140
61,140
61,148
61,146
61,141
61,138
61,142
61,144
61,139
61,129
61,142
61,142
61,140
61,148
61,142
61,151
61,146
61,143
61,142
61,135
61,148
61,145
61,144
61,145
61,149
61,147
61,143
61,141
61,146
61,147
61,150
61,144
61,145
61,149
61,143
61,149
61,153
61,143
61,148
61,152
61,152
61,150
61,146
61,148
61,145
61,140
61,144
61,140
61,136
62,167
62,156
62,156
62,160
62,170
62,169
62,160
62,166
62,161
62,156
62,161
62,166
62,149
62,166
62,150
62,144
62,154
62,155
62,148
62,156
62,165
62,158
62,156
62,166
62,162
62,159
62,169
62,159
62,148
62,154
62,150
62,161
62,161
62,160
62,160
62,153
62,152
62,159
62,169
62,156
62,158
62,157
62,158
62,160
62,162
62,162
62,152
62,160
62,157
62,148
62,149
62,161
62,154
62,147
62,149
62,159
62,153
62,169
62,166
62,157
63,123
63,114
63,114
63,142
63,124
63,116
63,138
63,114
63,108
63,119
63,122
63,114
63,123
63,126
63,119
63,107
63,112
63,101
63,109
63,106
63,124
63,114
63,117
63,138
63,116
63,101
63,125
63,118
63,131
63,130
63,127
63,112
63,96
63,112
63,117
63,117
63,120
63,101
63,145
63,128
63,122
63,120
63,117
63,142
63,121
63,111
63,135
63,145
63,120
63,140
63,123
63,129
63,115
63,127
63,129
63,110
63,124
63,133
63,105
63,127
63,120
63,141
63,134
63,128
63,130
63,135
63,139
63,136
63,124
63,111
63,109
63,121
63,122
63,114
63,111
63,120
63,92
63,125
63,134
63,131
63,91
64,131
64,132
64,131
64,132
64,139
64,131
64,123
64,151
64,141
64,139
64,150
64,148
64,144
64,108
64,135
64,120
64,144
64,134
64,131
64,140
64,142
64,157
64,151
64,125
64,130
64,164
64,134
64,107
64,154
64,144
64,155
64,132
64,138
64,149
64,135
64,131
64,137
64,131
64,134
64,125
64,158
64,134
64,164
64,131
64,122
64,138
64,122
64,164
64,154
64,151
64,172
64,133
64,145
64,131
64,149
64,162
64,133
64,150
64,167
64,104
64,146
64,136
64,133
64,147
64,158
64,146
64,153
64,146
64,153
64,136
64,99
64,132
65,128
65,101
65,140
65,118
65,123
65,119
65,116
65,110
65,157
65,134
65,124
65,107
65,136
65,114
65,124
65,128
65,138
65,145
65,131
65,121
65,116
65,133
65,141
65,110
65,123
65,96
65,127
65,125
65,126
65,122
65,114
65,141
65,154
65,109
65,140
65,132
65,132
65,120
65,154
65,110
65,113
65,131
65,115
65,138
65,130
65,133
65,128
65,97
65,146
65,112
65,128
65,119
65,127
65,117
65,110
65,114
65,104
65,157
65,138
65,103
65,110
65,143
65,130
65,125
65,119
65,108
66,150
66,146
66,149
66,152
66,151
66,155
66,153
66,151
66,154
66,155
66,148
66,148
66,152
66,156
66,151
66,150
66,155
66,152
66,150
66,144
66,149
66,145
66,148
66,152
66,152
66,150
66,147
66,147
66,150
66,151
66,146
66,154
66,156
66,151
66,147
66,153
66,155
66,152
66,152
66,151
66,151
66,154
66,150
66,155
66,156
66,150
67,111
67,154
67,125
67,107
67,148
67,111
67,122
67,148
67,120
67,133
67,145
67,140
67,151
67,121
67,129
67,133
67,141
67,128
67,132
67,116
67,129
67,140
67,125
67,115
67,125
67,134
67,116
67,95
67,104
67,107
67,138
67,120
67,110
67,126
67,119
67,125
67,127
67,126
67,145
67,118
67,137
67,141
67,144
67,118
67,149
67,138
67,120
67,127
67,136
67,115
67,126
67,144
67,103
67,154
67,97
68,116
68,124
68,138
68,139
68,129
68,131
68,128
68,133
68,133
68,135
68,121
68,142
68,154
68,137
68,130
68,142
68,132
68,143
68,125
68,135
68,137
68,140
68,143
68,143
68,134
68,142
68,150
68,137
68,143
68,127
68,135
68,149
68,116
68,107
68,129
68,116
68,121
68,129
68,142
68,136
68,123
68,147
68,154
68,138
68,145
68,135
68,142
68,124
68,127
68,140
68,122
68,117
68,144
68,137
68,135
68,122
68,142
68,130
68,122
68,142
69,154
69,157
69,157
69,158
69,155
69,155
69,152
69,157
69,155
69,156
69,156
69,157
69,152
69,155
69,157
69,156
69,156
69,156
69,155
69,158
69,156
69,154
69,155
69,155
69,153
69,155
69,155
69,154
69,154
69,157
69,158
69,155
69,156
69,156
69,156
69,156
69,154
69,155
69,155
69,155
69,156
69,158
69,156
69,157
69,154
69,157
69,155
69,156
69,154
69,158
69,154
69,156
69,155
69,156
69,155
69,157
69,156
69,157
69,156
69,154
69,156
69,156
69,156
69,156
69,156
69,155
69,157
69,155
69,156
69,156
69,156
69,157
69,157
69,156
69,156
69,155
69,158
69,156
70,136
70,132
70,146
70,117
70,125
70,146
70,130
70,133
70,133
70,152
70,149
70,148
70,135
70,149
70,116
70,135
70,144
70,130
70,136
70,134
70,131
70,136
70,134
70,153
70,160
70,143
70,156
70,134
70,137
70,129
70,149
70,149
70,144
70,153
70,142
70,122
70,152
70,124
70,125
70,143
70,154
70,143
70,142
70,128
70,144
70,140
70,130
70,137
70,157
70,147
70,155
70,128
70,133
70,154
70,124
70,148
70,164
70,133
70,136
70,121
70,142
70,138
70,131
70,118
70,113
70,124
70,146
70,130
70,121
70,138
70,152
70,136
70,149
70,149
70,154
70,141
70,154
70,141
70,130
70,115
70,123
70,120
70,155
70,158
70,133
70,115
70,144
70,143
70,132
70,148
70,156
70,148
70,137
70,144
70,137
70,156
70,145
70,157
70,139
70,149
70,148
71,149
71,147
71,147
71,163
71,169
71,162
71,143
71,152
71,165
71,161
71,158
71,168
71,171
71,154
71,149
71,160
71,160
71,158
71,173
71,145
71,151
71,165
71,136
71,157
71,166
71,152
71,157
71,157
71,163
71,166
71,165
71,158
71,160
71,155
71,146
71,166
71,170
71,160
71,165
71,157
71,134
71,165
71,156
71,171
71,155
71,159
71,153
71,163
71,163
71,158
71,160
71,165
71,152
71,149
71,162
71,157
71,171
71,171
71,151
71,163
71,153
71,158
71,160
72,116
72,144
72,129
72,145
72,129
72,153
72,165
72,155
72,127
72,150
72,156
72,141
72,156
72,149
72,158
72,163
72,148
72,134
72,135
72,143
72,153
72,133
72,139
72,144
72,139
72,127
72,161
72,147
72,142
72,138
72,154
72,164
72,141
72,161
72,134
72,135
72,143
72,137
72,132
72,149
72,141
72,130
72,162
72,112
72,129
72,147
72,144
72,138
72,160
72,166
72,166
72,137
72,145
72,155
72,139
72,154
72,139
72,137
72,164
72,141
72,161
72,130
72,154
72,159
72,142
72,139
72,167
72,147
72,168
72,146
72,125
72,151
72,140
72,122
72,142
72,154
72,141
72,126
72,165
72,170
73,146
73,155
73,153
73,163
73,157
73,158
73,158
73,181
73,158
73,138
73,143
73,144
73,142
73,160
73,132
73,169
73,163
73,141
73,168
73,146
73,161
73,172
73,155
73,154
73,161
73,155
73,155
73,146
73,170
73,167
73,156
73,162
73,166
73,137
73,136
73,151
73,155
73,168
73,158
73,150
73,138
73,165
73,166
73,156
73,148
73,134
73,142
73,158
73,171
73,155
73,158
73,135
73,165
73,159
73,165
73,152
73,156
73,148
73,152
73,166
73,167
74,118
74,136
74,130
74,103
74,98
74,135
74,131
74,132
74,123
74,110
74,107
74,117
74,123
74,129
74,117
74,126
74,109
74,98
74,119
74,136
74,121
74,133
74,121
74,111
74,126
74,119
74,117
74,134
74,124
74,121
74,133
74,123
74,118
74,129
74,126
74,103
74,128
74,123
74,137
74,125
74,152
74,102
74,124
74,140
74,124
74,120
74,119
74,109
75,146
75,128
75,137
75,135
75,110
75,121
75,143
75,118
75,130
75,107
75,145
75,139
75,123
75,105
75,129
75,119
75,101
75,122
75,104
75,125
75,95
75,134
75,115
75,130
75,121
75,137
75,126
75,160
75,134
75,121
75,143
75,135
75,110
75,128
75,131
75,125
75,119
75,162
75,116
75,119
75,121
75,129
75,142
75,80
75,118
75,113
75,122
75,119
75,129
75,119
75,125
75,133
75,116
75,115
75,154
75,105
75,120
75,126
75,137
75,98
75,127
75,117
75,136
75,114
75,117
75,124
75,134
75,108
75,105
75,147
75,142
75,115
75,150
75,100
75,126
75,147
75,140
75,132
75,140
75,119
75,132
75,131
75,103
75,130
75,140
75,126
75,103
75,118
75,135
75,111
75,102
75,129
76,148
76,134
76,147
76,126
76,153
76,146
76,136
76,149
76,139
76,142
76,154
76,145
76,141
76,145
76,145
76,137
76,137
76,141
76,147
76,147
76,150
76,143
76,141
76,144
76,150
76,135
76,150
76,154
76,143
76,144
76,138
76,134
76,152
76,135
76,138
76,144
76,147
77,145
77,160
77,160
77,159
77,155
77,159
77,155
77,161
77,155
77,143
77,155
77,160
77,170
77,161
77,153
77,152
77,165
77,155
77,159
77,164
77,164
77,154
77,156
77,165
77,153
77,162
77,149
77,158
77,161
77,149
77,153
77,162
77,161
77,161
77,154
77,159
77,157
77,161
77,156
77,165
77,165
77,154
77,149
77,161
77,145
77,160
77,154
77,165
77,144
77,160
77,159
77,153
77,163
77,156
77,158
77,158
77,154
77,158
77,158
77,159
77,154
77,161
77,154
77,156
77,155
77,162
77,160
77,156
77,161
77,154
77,153
77,154
77,154
77,156
77,159
77,153
77,161
77,153
77,164
77,155
77,162
77,158
77,160
77,145
77,165
77,163
77,153
77,149
78,132
78,141
78,152
78,139
78,126
78,151
78,134
78,145
78,156
78,132
78,146
78,133
78,134
78,149
78,135
78,148
78,139
78,137
78,146
78,123
78,138
78,141
78,129
78,150
78,136
78,128
78,144
78,122
78,136
78,137
78,166
78,134
78,132
78,141
78,148
78,131
78,150
78,145
78,151
78,135
78,134
78,133
78,148
78,134
78,143
78,141
78,142
78,151
78,123
78,122
78,139
78,130
78,129
78,127
78,163
78,151
78,155
78,141
78,154
78,151
78,132
78,144
78,145
78,129
78,136
78,155
78,140
78,150
78,145
78,143
78,150
78,158
78,155
78,147
78,133
78,145
78,145
78,151
78,146
78,132
78,136
78,143
78,135
78,142
78,137
78,139
78,117
78,144
78,142
78,120
78,160
78,137
78,124
78,130
78,146
78,149
78,130
78,140
78,147
78,127
78,144
78,137
78,141
78,131
78,136
78,132
78,155
79,164
79,159
79,167
79,167
79,168
79,167
79,162
79,164
79,165
79,159
79,166
79,160
79,166
79,167
79,163
79,169
79,160
79,162
79,163
79,157
79,168
79,163
79,166
79,165
79,163
79,159
79,167
79,162
79,161
79,166
79,165
79,157
79,163
79,164
79,166
79,166
79,168
79,164
79,162
79,167
79,161
79,169
79,165
79,163
79,156
79,163
79,166
79,168
79,166
79,167
79,162
79,166
79,167
79,165
79,171
79,168
79,170
79,157
79,170
79,168
79,163
79,169
79,167
79,168
79,162
79,162
79,159
80,142
80,139
80,144
80,136
80,145
80,145
80,134
80,133
80,143
80,138
80,128
80,110
80,137
80,130
80,127
80,156
80,151
80,146
80,117
80,130
80,134
80,151
80,128
80,144
80,128
80,129
80,147
80,142
80,128
80,152
80,142
80,131
80,136
80,126
80,110
80,129
80,134
80,122
80,114
80,139
80,139
80,118
80,146
80,132
80,130
80,167
80,147
80,133
80,145
80,121
80,143
80,121
80,131
80,131
80,133
80,129
80,134
80,121
80,132
80,120
80,149
80,131
80,120
80,139
80,130
80,142
80,152
80,135
80,111
80,130
80,128
80,143
80,143
80,127
80,119
80,149
80,144
80,123
80,121
80,110
80,167
80,136
80,156
80,126
80,138
81,156
81,138
81,167
81,167
81,148
81,141
81,153
81,154
81,134
81,145
81,148
81,147
81,144
81,159
81,130
81,142
81,134
81,178
81,142
81,135
81,165
81,155
81,156
81,147
81,141
81,142
81,160
81,166
81,133
81,154
81,145
81,164
81,162
81,134
81,129
81,154
81,125
81,160
81,144
81,161
81,163
81,133
81,124
81,159
81,116
81,133
81,130
81,153
81,156
81,145
81,157
81,139
81,164
81,151
81,167
81,146
81,161
81,153
81,131
81,138
81,136
81,156
81,144
81,114
82,136
82,150
82,140
82,143
82,135
82,143
82,137
82,151
82,144
82,150
82,151
82,123
82,140
82,142
82,142
82,140
82,144
82,154
82,141
82,151
82,112
82,146
82,146
82,133
82,145
82,143
82,151
82,139
82,153
82,146
82,152
82,137
82,149
82,146
82,126
82,122
82,144
82,142
82,156
82,140
82,145
82,145
82,157
82,146
82,134
82,146
82,133
82,131
82,130
82,149
82,143
82,140
82,140
82,142
82,158
82,142
82,153
82,153
82,150
82,127
82,142
83,147
83,141
83,133
83,147
83,120
83,130
83,138
83,147
83,126
83,158
83,144
83,138
83,127
83,126
83,138
83,151
83,135
83,136
83,151
83,125
83,105
83,133
83,142
83,121
83,136
83,119
83,152
83,124
83,120
83,144
83,136
83,133
83,118
83,153
83,128
83,128
83,127
83,131
83,123
83,129
83,132
83,130
83,160
83,128
83,129
83,134
83,147
83,132
83,136
83,150
83,143
83,130
83,137
83,118
83,127
83,143
83,163
83,149
83,150
83,138
83,128
83,134
83,129
83,138
83,151
83,149
83,141
83,125
83,147
83,124
83,129
83,150
83,136
83,154
83,126
83,147
83,143
83,127
84,142
84,145
84,142
84,143
84,137
84,141
84,131
84,141
84,145
84,145
84,140
84,141
84,138
84,138
84,143
84,142
84,143
84,144
84,139
84,146
84,143
84,143
84,145
84,146
84,146
84,138
84,136
84,140
84,138
84,146
84,140
84,143
84,144
84,137
84,144
84,143
84,136
84,138
84,139
84,138
84,137
84,142
84,142
84,128
84,143
84,143
84,145
84,140
84,144
84,149
84,133
84,131
84,142
84,142
84,147
84,134
84,148
84,127
84,145
84,138
84,141
84,136
84,137
84,146
84,133
84,135
84,144
84,145
85,148
85,139
85,135
85,131
85,134
85,130
85,148
85,143
85,158
85,146
85,156
85,144
85,147
85,141
85,141
85,135
85,143
85,144
85,148
85,158
85,132
85,158
85,151
85,154
85,155
85,152
85,151
85,150
85,148
85,152
85,146
85,143
85,146
85,155
85,152
85,140
85,147
85,141
85,141
85,145
85,160
85,139
85,147
85,150
85,138
85,142
85,152
85,150
85,147
85,153
85,143
85,141
85,142
85,143
85,150
85,146
85,146
85,145
85,143
85,136
85,135
85,148
85,147
85,146
85,153
85,141
85,157
85,134
85,149
85,137
85,140
85,137
85,154
85,147
85,141
85,148
85,156
85,148
85,143
85,135
85,139
85,137
86,132
86,138
86,126
86,130
86,122
86,135
86,122
86,129
86,131
86,140
86,130
86,121
86,134
86,120
86,122
86,141
86,134
86,131
86,135
86,127
86,137
86,137
86,127
86,140
86,135
86,141
86,129
86,141
86,136
86,129
86,123
86,116
86,126
86,140
86,136
86,113
86,134
86,117
86,135
86,143
86,144
87,130
87,134
87,138
87,148
87,138
87,150
87,137
87,151
87,136
87,133
87,141
87,140
87,137
87,126
87,136
87,145
87,130
87,156
87,143
87,136
87,144
87,141
87,140
87,134
87,137
87,145
87,142
87,146
87,125
87,134
87,150
87,147
87,143
87,138
87,137
87,132
87,140
87,147
87,142
87,136
87,146
87,135
87,137
87,143
87,141
87,145
87,139
87,134
87,132
87,131
87,136
87,141
87,138
87,144
87,144
87,126
87,148
87,133
87,136
87,151
87,138
87,138
87,131
87,146
87,139
87,134
87,135
87,137
87,136
87,141
87,126
87,139
88,148
88,136
88,144
88,146
88,140
88,125
88,142
88,140
88,158
88,143
88,122
88,141
88,142
88,137
88,120
88,139
88,110
88,143
88,155
88,145
88,143
88,134
88,137
88,145
88,146
88,145
88,153
88,142
88,142
88,143
88,151
88,145
88,146
88,144
88,143
88,148
88,140
88,140
88,146
88,138
88,137
88,128
88,146
88,136
88,130
88,133
88,145
88,135
88,144
88,146
88,155
88,139
88,133
88,141
88,141
88,145
88,144
88,139
88,154
88,146
88,148
88,150
88,153
88,130
88,146
88,135
88,145
88,123
88,136
88,141
89,141
89,117
89,128
89,137
89,149
89,144
89,132
89,158
89,138
89,156
89,157
89,133
89,129
89,142
89,145
89,152
89,145
89,140
89,136
89,137
89,162
89,142
89,151
89,149
89,122
89,127
89,128
89,139
89,145
89,137
89,143
89,154
89,143
89,142
89,156
89,127
89,142
89,134
89,136
89,112
89,119
89,135
89,140
89,144
89,152
89,141
89,128
89,149
89,129
89,142
89,130
89,151
89,119
89,149
89,133
89,134
89,137
89,148
89,120
89,127
89,147
89,133
89,136
89,137
89,152
89,145
89,139
89,131
89,144
89,132
89,133
89,118
89,146
89,134
89,148
89,116
89,141
89,144
89,147
89,135
89,140
89,145
89,144
89,144
89,158
90,166
90,172
90,160
90,163
90,163
90,166
90,154
90,167
90,162
90,169
90,161
90,159
90,166
90,164
90,165
90,157
90,162
90,159
90,165
90,166
90,159
90,166
90,162
90,167
90,163
90,162
90,156
90,160
90,160
90,168
90,174
90,156
90,157
90,161
90,152
90,169
90,156
90,167
90,161
90,162
90,166
90,169
90,159
90,167
90,146
90,154
90,163
90,168
90,168
90,160
90,153
90,172
90,163
90,169
90,148
90,165
90,159
90,158
90,159
90,162
90,165
90,165
90,158
90,168
90,160
90,164
90,154
90,161
90,158
90,158
90,155
90,165
90,163
90,169
90,158
90,151
90,152
90,161
90,154
90,172
90,160
90,158
90,167
90,165
90,157
90,165
90,159
90,163
91,155
91,149
91,154
91,158
91,156
91,149
91,153
91,154
91,157
91,155
91,149
91,158
91,155
91,157
91,141
91,155
91,152
91,153
91,160
91,157
91,148
91,146
91,157
91,156
91,160
91,150
91,158
91,160
91,157
91,154
91,151
91,152
91,149
91,156
91,155
91,152
91,155
91,154
91,159
91,156
91,141
91,156
91,154
91,152
91,155
91,153
91,151
91,152
91,156
91,157
91,149
91,156
91,153
91,157
91,154
91,156
91,156
91,158
91,151
91,155
91,162
91,151
91,148
91,152
91,146
91,161
91,152
91,151
92,140
92,146
92,146
92,132
92,144
92,147
92,144
92,142
92,144
92,151
92,144
92,150
92,149
92,147
92,151
92,134
92,147
92,141
92,150
92,140
92,144
92,156
92,148
92,152
92,146
92,146
92,146
92,136
92,138
92,140
92,149
92,147
92,149
92,149
92,143
92,140
92,155
92,144
92,147
92,146
92,151
92,142
92,142
92,143
92,147
92,153
92,145
92,142
92,148
92,140
92,140
92,146
92,147
92,138
92,133
92,146
92,145
92,139
92,144
92,142
92,155
92,154
92,142
92,147
92,147
92,148
92,132
92,149
92,141
92,146
92,147
92,149
92,140
92,150
92,146
92,142
92,146
92,148
92,144
92,156
92,148
92,133
92,147
92,144
93,136
93,141
93,105
93,136
93,121
93,121
93,119
93,119
93,131
93,132
93,134
93,108
93,107
93,113
93,128
93,111
93,124
93,137
93,114
93,139
93,125
93,124
93,108
93,116
93,110
93,115
93,108
93,130
93,129
93,122
93,138
93,147
93,101
93,148
93,121
93,138
93,111
93,121
93,133
93,118
93,127
93,149
93,135
93,118
93,124
93,135
93,130
93,121
93,106
93,126
94,135
94,162
94,138
94,130
94,112
94,142
94,154
94,144
94,145
94,135
94,138
94,132
94,142
94,140
94,144
94,135
94,161
94,140
94,165
94,121
94,148
94,131
94,153
94,138
94,142
94,140
94,164
94,163
